--- 矩阵序号 1 ---
-0.73735690, -0.73718590, -0.74239516, -0.73457670, -0.70110881, -0.69583720, -0.68687212, -0.68304497, -0.73028684
-0.73990875, -0.74394369, -0.76526678, -0.76224279, -0.74584770, -0.74372417, -0.69999075, -0.72332406, -0.73914015
-0.75759959, -0.75529933, -0.76970041, -0.77106094, -0.77354002, -0.77472878, -0.75117326, -0.74497855, -0.75189459
-0.77085167, -0.76687533, -0.76918256, -0.77061796, -0.77264017, -0.77757478, -0.77700156, -0.76254082, -0.75414002
-0.70690906, -0.76055753, -0.75807273, -0.77116036, -0.77381593, -0.77466911, -0.77295005, -0.76437008, -0.75891149
-0.75692266, -0.67345691, -0.71701121, -0.77420354, -0.76847178, -0.73983777, -0.73982334, -0.76920539, -0.77065307


--- 矩阵序号 8 ---
-0.74229789, -0.74463606, -0.74051237, -0.73962021, -0.74499869, -0.74202812, -0.74182242, -0.73946851, -0.73938179
-0.74227655, -0.74133706, -0.74023694, -0.73887300, -0.74023485, -0.74191952, -0.74156284, -0.74049240, -0.74313325
-0.73880601, -0.73827118, -0.74046499, -0.74023247, -0.74078208, -0.74262094, -0.74023980, -0.74050546, -0.74152470
-0.73777819, -0.73771054, -0.74036968, -0.74198812, -0.73980606, -0.73813248, -0.73767495, -0.73688316, -0.74296874
-0.73814404, -0.73923397, -0.74027431, -0.74157584, -0.73552203, -0.73628676, -0.73654288, -0.73656595, -0.74311203
-0.73808980, -0.74111629, -0.74149346, -0.73962790, -0.73801243, -0.74050367, -0.73988181, -0.74082506, -0.75933099
-0.74113441, -0.73990953, -0.73951960, -0.73916817, -0.73678935, -0.73842931, -0.73831511, -0.74396431, -0.77086949
-0.73913372, -0.73732942, -0.73659480, -0.73750156, -0.73626947, -0.73728466, -0.74012697, -0.75280869, -0.77053159
-0.73670858, -0.73486555, -0.73719203, -0.73750305, -0.74032301, -0.73699343, -0.74078375, -0.76053321, -0.76457846
-0.73901188, -0.73741722, -0.73836184, -0.73690093, -0.73755717, -0.73807216, -0.74651760, -0.77246839, -0.76490593
-0.74610430, -0.74025971, -0.73653954, -0.73708767, -0.73748654, -0.73927438, -0.76327413, -0.77576697, -0.77236921
-0.74064004, -0.73937535, -0.73938799, -0.73896265, -0.73951650, -0.74869365, -0.77051413, -0.77757585, -0.77754617
-0.74060965, -0.74156171, -0.74145007, -0.74294448, -0.73870856, -0.76491177, -0.77509511, -0.77673948, -0.78001779
-0.73973870, -0.74364650, -0.74312305, -0.74467123, -0.74742472, -0.76822609, -0.77693582, -0.78020573, -0.78227913
-0.74363416, -0.73984605, -0.74209869, -0.74700320, -0.77335560, -0.77737319, -0.78113675, -0.78203368, -0.77868474
-0.74142635, -0.73801631, -0.73825085, -0.74377298, -0.76737487, -0.77688408, -0.78122425, -0.78256392, -0.77902412
-0.73987603, -0.73950613, -0.73550892, -0.74490374, -0.77307045, -0.77986765, -0.78049916, -0.78276891, -0.78051013
-0.73921871, -0.74001282, -0.73788631, -0.75234252, -0.74967253, -0.76297867, -0.76839828, -0.76947385, -0.75120866
-0.73626643, -0.73905927, -0.74185210, -0.72494555, -0.69340491, -0.68242097, -0.68583345, -0.74559987, -0.73942012
-0.73844731, -0.73654324, -0.74239516, -0.74877858, -0.70881277, -0.69980395, -0.68687212, -0.68960422, -0.73471349
-0.73990875, -0.74250418, -0.77160555, -0.77271390, -0.74584770, -0.74617249, -0.73375034, -0.73515874, -0.73849469
-0.75759959, -0.75529933, -0.76970041, -0.77106094, -0.77203554, -0.77429259, -0.77279890, -0.75748348, -0.75548458
-0.73267895, -0.76836765, -0.77093911, -0.77185094, -0.77264017, -0.77745020, -0.77541870, -0.76892972, -0.76321286
-0.71838987, -0.74880064, -0.75844324, -0.77224135, -0.77135623, -0.75714558, -0.77229142, -0.76753825, -0.76478231
-0.75096422, -0.61498731, -0.62408155, -0.74455148, -0.74292928, -0.59421605, -0.73982334, -0.76955271, -0.77134764


--- 矩阵序号 9 ---
-0.73930442, -0.73693192, -0.73682541, -0.74297094, -0.74576735, -0.73917174, -0.73812711, -0.73776203, -0.73507333
-0.74310225, -0.74325359, -0.74045300, -0.73923349, -0.74227029, -0.74174505, -0.74188352, -0.74022251, -0.74127316
